genus	SRR12750669	SRR12750670	SRR12750671	SRR12750672	SRR12750673	SRR12750674	SRR12750675	SRR12750676	SRR12750677	SRR12750678	SRR12750679	SRR12750680	SRR12750681	SRR12750682	SRR12750683	SRR12750684	SRR12750685	SRR12750686	SRR12750687	SRR12750688	SRR12750689	SRR12750690	SRR12750691	SRR12750692	SRR12750693	SRR12750694	SRR12750695	SRR12750696	SRR12750697	SRR12750698	SRR12750699	SRR12750700	SRR12750701	SRR12750702	SRR12750703	SRR12750704	SRR12750705	SRR12750706	SRR12750707	SRR12750708	SRR12750709	SRR12750710	SRR12750711	SRR12750712	SRR12750713	SRR12750714	SRR12750715	SRR12750716	SRR12750717	SRR12750718	SRR12750719	SRR12750720	SRR12750721	SRR12750722	SRR12750723	SRR12750724	SRR12750725	SRR12750726	SRR12750727	SRR12750728	SRR12750729	SRR12750730	SRR12750731	SRR12750732	SRR12750733	SRR12750734	SRR12750735	SRR12750736	SRR12750737	SRR12750738	SRR12750739	SRR12750740	SRR12750741	SRR12750742	SRR12750743	SRR12750744	SRR12750745	SRR12750746	SRR12750747	SRR12750748	SRR12750749	SRR12750750	SRR12750751	SRR12750752	SRR12750753	SRR12750754	SRR12750755	SRR12750756	SRR12750757	SRR12750758	SRR12750759	SRR12750760	SRR12750761	SRR12750762	SRR12750763	SRR12750764	SRR12750765	SRR12750766	SRR12750767	SRR12750768
g__Ezakiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034320549	0	8.912656e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0024162548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002862899	0	0	0	0	0	0	0	0	0	0	0.0048387959	0	0	0	0	0	0	0	0	0	0	0	0	0.0010297579	0	0	0.00072814854	0	0	0	0	0	0	0	0	0	0	0
g__F0058	0	0	0	0	0	0	0.00037973591	0	0	0	0.00020946795	0	0	0	0	0	0	0.0014736067	0	0	0	0	0.0046797796	0	0.0094471659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011637921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057939106	0	0.0002210189	0.0005026455	0	0	0	0	0	0	0	0	0	0	0.0025466452	0.0076195697	0	0	0.00023117014	0	0	0	0.0015369892	0	0	0.0022960857	0	0	0	3.2173997e-05	0	0	0
g__F0332	0	0	0	0	0	0	0	0	0	0	0.00094260578	0	0	0	0	0	0.0008912656	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002033278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093704745	0	0	0	0.00040021011	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013756614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3046402e-05	0	0	0.00044809141	0	0	0.00026041667	0	0	0	0	0.00080434992	0	0	0
g__Faecalibacterium	0	0	0	0.0041185031	0	0	0.00012082506	0	0	0	0	0	0.00013608405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018277777	0	0.002306425	0	0	0	0	0	0	0	0.0015927065	0	0.0003192848	5.6074242e-05	0	0.00043416238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011038746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00087707277	0.00065883097	0	4.2030935e-05	0	0	0	0.00043499696	0	0	0	0	0	0	0	0	0	0
g__Faecalimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0092788905	0	0.00095814423	0	0	0	0.00064270944	0	0	0	0	0	0	0.003384222	0	0.0016719941	0	0	0	0.00081727673	0	0	0	0	0	0	0.00019157088	0.012083999	0.0030894497	0	0.00068046795	0	0	0	0	0	0.00033760972	0	0	0	0	0	0	0	0	0	0	0	0.00053016647	0.00021638209	0	0	0	0	0	0	0	0	0	0.0012030156	0	0.0021029389	0	0.001029495	0	0	0	0	0	0.00060298753	0	0	0	0	0	0.00095219425	0	0	0	0	0	0	0.001452885	0	0.00032942598	0	0.0019200737
g__Family_XIII_AD3011_group	0	0	0	0	9.0583813e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043736879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013176619	0	6.3046402e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Family_XIII_UCG-001	0.0034933867	0	0	0	0.00097377599	0	0	0	0	0	0	0	0	0	0	0	0.00017825312	0.0029208989	0	0	0.00023291323	0	0	0	0.00067063214	0.0005408207	0	0.0008910416	0	0.00091524803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0284543e-05	0	0	0	0	0	0.0029531192	0	0	0	0	0.0010272582	0	0.0008168672	0	0.0014208461	0	0	0	0	0	0.00072423882	0	0	0	0	0	0	0	0	0	0.00054326003	0	0.0022195319	0	0	0	0	0	0.00014710827	0	0	0	0.0011889917	0	0	0.0030067789	0	0	0	0	0	0	0
g__Fannyhessea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019152306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051067658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Fastidiosipila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007581059	0	0	0	0	0.0013545671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011530036	0	0	0	0	0	0.00014710827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Fenollaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054914882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057682112	0	0	0	0	0.00090403893	0.00017381732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001260928	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Fermentibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021494238	0
g__Ferruginibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016800269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Fibrella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016645293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0079571717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Filifactor	0.016623702	0	0	0	0.0019928439	0	0	0	0.0018737521	0	0	0	0	0	0.00012000192	0	0	0	0.0027325483	0	0	0	0.010381034	0	0.0036738978	0.00018027357	0	0.0090018049	0	0.012374153	0	0	0	0.0017833378	0	0.0083569894	0	0	0	0	0	0	0.00015505799	0	0	0	0	0	0	0	0	0	0.0028963285	0.000254665	0	0	0	0.00050168423	0	0.0087206093	0	0	0.00019671099	0	0	0	0	0.016396767	0	0	0.00076719577	0	0	0	0	0	0	0.0095188606	0	0.0037760867	0	0	0	0.001212249	0	0.0055060525	0	0	0	0.0093089348	0	0	0	0	0.0010792082	0	0	0	0	0.0051457976
g__Finegoldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016560265	0	0.00075757576	0.0019472659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010646793	0	0	0	0	0.0053021327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021206659	3.9342198e-05	0.00048570214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019603999	0.00046399675	0	0.0090104167	0.0020227422	0	0	0	0	0	0	0
g__Flaviaestuariibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039257766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054668708	0	0	0	0	0	0	0
g__Flavihumibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00091634058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Flavimobilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015602556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Flavisolibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002355466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055555556	0	0	0	0	0	0	0	0.0088009374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Flavobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033600538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024394472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021500753	0	0	0.017652615	0	0.0001180266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001596373	0	0.0010362114	0	0	0	0	0	0	0	0	0.00030197381	0	0
g__Flavonifractor	0	0	0	0	0	0	0.00015534651	0	0	0	0	0	0	0	0	0.0010590015	0	7.8943214e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017088514	0	0	0	0	0	0	0	0	0.0030894497	0	0	0	0	0	0	0	0	0	0.00030258595	0	0	0	0	0	0	0	0.00015454244	0	0	0	0	0	0	0	0	0.0081034432	0	0	0	0	0	0	0	0	0	0	0	0.0013372766	0	0	0	0.00010583971	0	0	0	0	0.0012179915	0	0	0	0.0027377693	0	0.00088952144	0	0	0	0
g__Flexilinea	0	0	0	0	0	0	0.00020712868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043736879	0	0	0	0	7.3219843e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016171029	0.00015811943	0	0.00014710827	0	0	0	0.00057999594	0	0	0	0	0	0	0	0	0	0
g__Fluviicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049531923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Fretibacterium	0.0010841545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028516445	0	0	0	0.0023604623	0.00021965953	0	0	0	0	0	0.00034489162	0	0	0	0	0	0	0	0.00062812426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017661994	0	0	0	0	0	0	0	0.013528781	0	0	0.00037037037	0	0	0	0	0	0	0	0	2.8825089e-05	0	0	0	0	0	0.00075655683	0	0	0.00058811998	0.0080329438	0	0	0	0	0	0	0.00016086998	5.4904329e-05	0	0
g__Fuscovulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9063847e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Fusicatenibacter	0	0	0	0.0033771725	0.00020381358	0	0.00020712868	0	0	0	0.00031420193	0	0.00027216809	0	0.00021600346	0.0026727181	0	0	0.0025916953	0.00061476555	0.00033643022	0.00034411562	0.0027556062	0.0030253943	0	0.00029294454	0	0.00031986109	0.0063683305	0	0	0	0.0016593194	0	0.00040935925	0.0029979041	0.0033048896	0.005107645	0.0016291469	0.00038314176	0.013906412	0	0.00046517398	0.00091601455	0.0019334049	0	0.00012056909	0.0028083154	0.0021200261	0.0004603769	0.0024351331	0	0.00034074453	0.00013890818	0	0.0030485982	0	0.0007644712	0	0	0.004664069	0.00089067967	7.8684397e-05	0	0	0.00020106381	0.005317876	0	0.0084544949	0	0.0019312169	0.0052592653	0	0	0	0	0.0019817779	0.00049602003	0	0.00014412545	0.0010543912	0	0	0	0.00021167941	0.00031523201	0	0	0.0017643599	0.0016819882	0	0.0016927083	0	0.0015474348	0.00051120389	0.0018976457	0	0.0013726082	0	0.0027137042
g__Fusobacterium	0.10831908	0.0031871763	0.090810811	0	0.1505503	0.078464107	0.048485372	0.038441676	0.11654124	0.045295592	0.00049748638	0.051997355	0.0036742692	0	0.0025440407	0	0.12571301	0.14617652	0.14569835	0.21044543	0.19440491	0.0020646937	0.056703725	0.013530897	0.24653021	0.018094959	0	0.35312664	0.098893533	0.058173165	0.14317666	0	0.00257566	0.080729305	0.00023699746	0.083861725	0.0070702966	0.018782953	0	0	0	0	0.0014265335	0.0083749902	0.0041123216	0	0.12463829	0	0.0025277234	0.020164508	0.046239539	0.10320508	0.061277224	0.0056489327	0.0029178825	0.0089963536	0.043122639	0.0038940252	0.037876743	0.15416713	0	0.046739476	0.082166181	0	0	0	0	0.026854776	0.0048562151	0.17653884	0.013280423	0.004054017	0.020558199	0.000878233	0.10535724	0.53191037	0.068976167	0.013298061	0.001978909	0.10166609	0.032557541	0.055402526	0.053638482	0.10267222	0.057074061	0.033855918	0.018007088	0	0.0010362114	0.053330627	0	0.12947917	0.10417122	0.044607785	0.077220187	0.0057225879	0.0096843731	0.13811184	0.024679529	0.13842452
g__Gardnerella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00088801421	0	0.00084670232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018085363	0	0	0.00076729483	0	0	0	0	0	0	0	0	0.00020992653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016560643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014270833	0	0	0	0	0	0	0	0
g__Gemella	0.028525309	0.10773125	0.0032083697	0.002718212	0.0097151139	0.12282008	0.0021748511	0.073913885	0.061956689	0.017126965	0.0067815249	0.052217786	0.069157912	0	0.012384198	0.02304589	0.015953654	0.023682964	0.027325483	0.13985916	0.0017080303	0.079920853	0.0039671228	0.0029301062	0.072486587	0.0084503234	0	0.010989513	0.012417015	0.0011349076	0.099190078	0.013776738	0.0083461291	0.017354272	0.029193778	0.041493115	0.0063117974	0.011560852	0.017031991	0.055747126	0	0.011578218	0.0086212243	0.014106624	0.00049102348	0	0.088859416	0.00023973424	0.053625788	0.022957461	0.014974669	0.026045667	0.0041741205	0.01257119	0.01132825	0.013868133	0.041421746	0.01908789	0.12331684	0.00011038746	0.0080292833	0.0059166578	0.039342198	0.015147836	0.0015406625	0.021458992	0	0.00011587821	0	0.054536413	0.022460317	0.032870408	0.0060685452	0.025534624	0.0032332685	0.014574705	0.0047356772	0.0012282401	0.0035151673	0.024587801	0.073421628	0.0078738111	0.0083870084	0.032019185	0.016802053	0.010612811	0.006928259	0	0.058587952	0.014383899	0.073383451	0.024895833	0.017083971	0.033388882	0.00065320496	0.0060190951	0.027058331	0.025448157	0.028693513	0.017920688
g__Gemmata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053018994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Gemmatimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044973545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Gemmiger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031623887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Gemmobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026459926	0	0.001596373	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Geobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034913763	0	0.00016205955	0.00039232033	0	0	0.00090780955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013020833	0	0	0	0	0	0.00030197381	0	0
g__Georgenia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023032344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Glutamicibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017497257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Gordonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014218009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016709124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Gordonibacter	0	0	0	0.007632959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014436681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047609712	0	0	0	0	0	0	0	0	0	0	0
g__Granulicatella	0.00040956947	0.015959317	0.027061901	0.12967793	0.00092848408	0.00046230898	0.0015016829	0.012587954	0.0037475042	0.034171325	0.0081168831	0.033113718	0.035327418	0	0.0039120626	0.0091780131	0.00557041	0.004947108	0.011409093	0.0091097077	0.0009834114	0.020991053	0.00049885975	0.0032874363	0.001078843	0.0013295175	0	0.0011652083	0.0066142119	0.00043931906	0.042732726	0.0061303187	0	0.0024221453	0.010277072	0.0044835911	0.0034132466	0.012192443	0.0049466825	0.039719029	0	0.0007507074	0.03550828	0.0099976445	0.0017492711	0	0.014046299	0	0.019379213	0.02995519	0.018893274	0.0046784442	0.00034074453	0.011483076	0.016109654	0	0.028239826	0.0068085716	0.0029989504	0.0026272215	0.0023910733	0.0038384053	0.0010622394	0.0031570639	0.027759437	0.0054470014	0	0	0	0.037545585	0.0047089947	0.050784781	0.0083141742	0.019386993	0	0.012158862	0.0032686467	0	0.02885041	0.0043237634	0.0039346792	0.0056909724	0.0016445114	0.0094081063	0.0033339507	0.010507734	0.01044028	0	0.040748313	0.0088449381	0.0065104167	0.0093489583	0.0060955609	0.0039281038	0.0030672233	0.018353792	0.041954892	0.026518791	0.0063446847	0.023092087
g__HN-HF0106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086680866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Haemophilus	0.0025296938	0.11462117	0.126068	0.016830949	0.0036233525	0.053473738	0.0019159403	0.085372152	0.0042082629	0.17672165	0.12544512	0.011878812	0.0071852376	0	0.0029520472	0.088603127	0.10236185	0.068496395	0.028311454	0.0012854189	0	0.004559532	0.0092645382	0.041617037	0.020731281	0.066633617	0	0.065640065	0.02576838	0.00062236866	0.06049002	0.00062621535	0	0.2335374	0.010320162	0.0079059772	0.0079371529	0.030398726	0.1813981	0.20140485	0.0098690666	0.07567708	0.066054704	0.032557774	0.0030995857	0	0.052176272	0.0010616802	0.03201783	0.048799951	0.0043944356	0.0032586179	0.0026407701	0.0092605454	0.1196577	0	0.081968033	0.098234549	0.00020992653	0.0054972955	0.030345968	0.092248966	0.4566449	0.27326817	0.32576758	0.48379608	0.074556622	0.014050233	0.024983179	0.0021825616	0.16965608	0.028268551	0.049243437	0.014424977	0.030729194	0.00053095466	0.004658465	0.0044169403	0	0.014066644	0.025022502	0.011433917	0.0020282308	0.014546988	0.14775223	0.031039845	0.013537243	0	0.0071134511	0.0036829742	0.070779285	0.051223958	0.060381588	0	0.017380932	0.017820079	0.063897558	0.058308398	0.0069403082	0.1014567
g__Halobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029657293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Halomonas	0	0	0.0031037489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0078620082	0.0010876372	0	0	0	0	0	0.056239016	0	0	0	0	0	0	0	0	0	0.09688688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021611769	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032801225	0	0	0	0	0	0	0
g__Haoranjiania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019174405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Hassallia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012770984	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Herbaspirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019318072	0	0	0	0	0	0	0	0	0	0	0	0
g__Holdemanella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051474752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Hornefia	0.0005541234	0	0	0	0	0	0.00018986796	0	0	0	0	0	0	0	0	0	0	0.00013157202	0.0018029185	0	0	0	0	0	0.00049568463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016060331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011050945	0	0	0	0	0	0	0.0047099398	0	0	0	0	0	0	0	0	0	0	0	0	0.00023199838	0.0032183569	0	0	0	0	0	0	0	0	0
