genus	SRR18595688	SRR18595689	SRR18595690	SRR18595691	SRR18595692	SRR18595693	SRR18595694	SRR18595695	SRR18595696	SRR18595697	SRR18595698	SRR18595699	SRR18595700	SRR18595701	SRR18595702	SRR18595703	SRR18595704	SRR18595705	SRR18595706	SRR18595707	SRR18595708	SRR18595709	SRR18595710	SRR18595711	SRR18595712	SRR18595713	SRR18595714	SRR18595715	SRR18595716	SRR18595717	SRR18595718	SRR18595719	SRR18595720	SRR18595721	SRR18595722	SRR18595723	SRR18595724	SRR18595725	SRR18595726	SRR18595727	SRR18595728	SRR18595729	SRR18595730	SRR18595731	SRR18595732	SRR18595733	SRR18595734	SRR18595735	SRR18595736	SRR18595737	SRR18595738	SRR18595739	SRR18595740	SRR18595741	SRR18595742	SRR18595743	SRR18595744	SRR18595745	SRR18595746	SRR18595747	SRR18595748	SRR18595749	SRR18595750	SRR18595751	SRR18595752	SRR18595753	SRR18595754	SRR18595755	SRR18595756	SRR18595757	SRR18595758	SRR18595759	SRR18595760	SRR18595761	SRR18595762	SRR18595763	SRR18595764	SRR18595765	SRR18595766	SRR18595767	SRR18595768	SRR18595769	SRR18595770	SRR18595771	SRR18595772	SRR18595773	SRR18595774	SRR18595775	SRR18595776	SRR18595777	SRR18595778	SRR18595779	SRR18595780	SRR18595781	SRR18595782	SRR18595783	SRR18595784	SRR18595785	SRR18595786	SRR18595787	SRR18595788	SRR18595789	SRR18595790	SRR18595791	SRR18595792	SRR18595793	SRR18595794	SRR18595795	SRR18595796	SRR18595797	SRR18595798	SRR18595799	SRR18595800	SRR18595801	SRR18595802	SRR18595803	SRR18595804	SRR18595805	SRR18595806	SRR18595807	SRR18595808	SRR18595809	SRR18595810	SRR18595811	SRR18595812	SRR18595813	SRR18595814	SRR18595815	SRR18595816	SRR18595817	SRR18595818	SRR18595819	SRR18595820	SRR18595821	SRR18595822	SRR18595823	SRR18595824	SRR18595825	SRR18595826	SRR18595827	SRR18595828	SRR18595829	SRR18595830	SRR18595831	SRR18595832	SRR18595833	SRR18595834	SRR18595835	SRR18595836	SRR18595837	SRR18595838	SRR18595839	SRR18595840	SRR18595841	SRR18595842	SRR18595843	SRR18595844	SRR18595845	SRR18595846	SRR18595847	SRR18595848	SRR18595849
Unclassified	0	0	0	0	0	0	0.0052840159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004793664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051221434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026867276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043224299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035279025	0	0
g__Abiotrophia	0.0032124828	0	0	0	0	0	0.048877147	0.0043133435	0	0	0	0	0	0	0	0	0	0	0.068083261	0.00088979281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01003009	0.026468455	0	0	0.012082445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019040366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004169369	0	0	0	0	0	0	0.0010545621	0	0	0	0.0071538785	0	0	0	0	0	0	0	0	0.0023791027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0099299065	0	0	0	0	0	0	0	0.0026656748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0092936803	0	0	0
g__Acholeplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006258475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00087044828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018530529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047417945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Achromobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015825601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038842494	0	0	0	0	0	0	0	0.0038191262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Acidiferrimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038077106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Acidocella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0060296846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Acidovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040544454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Acinetobacter	0	0	0.00031282586	0	0.018161926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052752002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055517002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00082860881	0.0020842018	0.0056584362	0.0092257598	0	0	0	0.12919463	0	0	0	0	0	0	0.015117401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020950785	0	0	0.0021486893	0	0	0	0	0	0	0	0	0	0	0	0.059616574	0	0	0	0	0.0051742919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007526178	0	0	0	0	0	0	0	0.017640291	0	0	0	0	0.13812365
g__Actinobacillus	0	0	0	0	0	0	0	0	0	0.0041087004	0.0020748682	0	0	0	0.018348624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040521717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042681396	0	0	0	0	0	0	0	0	0	0.01150695	0	0.091704877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019266625	0	0	0	0	0	0	0.0025584795	0	0	0.024616276	0	0.0032428426	0	0	0	0	0	0	0	0	0	0	0.021181091	0	0	0	0	0	0	0	0	0.0026704214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040285095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Actinomyces	0	0.0027652086	0.0058394161	0.010980073	0	0	0	0.0019479616	0	0.0049736899	0	0.014803849	0	0	0.012844037	0	0.0069500566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031919745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090020576	0.0037988423	0	0	0	0	0	0	0	0.0029024336	0	0.0078700178	0	0	0	0	0	0	0	0.0013740038	0.0094180962	0	0	0	0.0029725043	0	0	0	0	0	0.002078642	0	0.0043652237	0.0068965517	0	0.0014796706	0	0	0	0	0	0	0	0	0.0062906125	0	0	0	0	0	0.0024683339	0	0	0	0	0.0083256951	0	0	0	0.00085019554	0	0	0	0.0086767896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00091257529	0	0	0	0	0	0	0	0	0	0	0	0.00048107761	0	0
g__Aeriscardovia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039902461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Aerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050305914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Aeromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032647731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Aggregatibacter	0	0	0	0.0061000407	0	0.010727312	0	0.010713789	0	0.0074244936	0.0027664909	0	0	0	0	0	0.0080814611	0	0.0065047702	0.022499047	0	0	0	0	0	0	0.067588326	0.010948905	0	0	0.0059018281	0	0.016038791	0	0	0	0	0	0	0	0	0.094728916	0	0	0	0.015031485	0	0.0039428815	0	0.13839401	0	0	0.0099031451	0	0.027751646	0	0.025687876	0	0.064717896	0	0	0	0.0077115465	0.10802469	0	0	0.028587549	0	0.010067114	0	0.0065789474	0.01038874	0	0	0.0019040366	0	0	0	0	0	0.0056105611	0	0.0094806265	0	0.0073288837	0	0	0	0.015638575	0	0	0.019824923	0	0	0.019781719	0	0.019310345	0.26226502	0.0077200206	0.035284634	0.00057138504	0.030439052	0	0	0	0.018807093	0.0039702591	0	0	0	0.011409983	0	0	0.071191945	0.0066403101	0	0	0	0	0	0.014978214	0.01146325	0	0	0.0010309278	0	0.041318046	0	0	0.0035831592	0	0	0	0	0.056538683	0.0015820859	0	0.026066351	0	0	0	0.0064606523	0.065562312	0	0	0	0	0	0	0	0	0	0	0	0.0035692117	0	0.0085644893	0	0	0.06863374	0	0.011806525
g__Akkermansia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039401103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Alistipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010026385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Alloprevotella	0.010211106	0.0020110608	0	0	0	0	0	0	0	0.0024508037	0.00069162272	0.028127313	0.066455696	0	0	0	0.0045256182	0.032932236	0.0034692108	0.0093428245	0.0061541671	0.014511202	0.0033249102	0	0	0	0	0	0	0	0	0	0	0.0025326073	0	0	0	0	0	0	0	0.020180723	0.0042643923	0	0.0035350102	0	0.0099952404	0	0	0	0	0	0	0	0.0075258702	0.024708495	0	0	0	0.09219498	0	0.00052333188	0	0.0048868313	0.002894356	0	0	0	0	0	0	0.0035187668	0	0	0.002792587	0	0	0	0	0	0.045544554	0	0.00054960154	0.0077362933	0	0.016203704	0.033047099	0	0	0	0	0	0	0.0022518621	0	0	0.031724138	0.0036680422	0.00038600103	0.0091777254	0.00049520037	0.0050497966	0	0.0045429431	0	0	0.0066411608	0.054334301	0	0.0024384837	0.00097106234	0.0051074322	0.0078849722	0.0052614485	0.011131156	0	0	0.0031272552	0	0	0.0081699346	0.011294673	0.0079918381	0.015625	0.0017182131	0	0	0	0	0	0	0	0	0.0053826142	0	0	0.10727406	0	0	0	0	0.00070055266	0.0027259384	0.00050795801	0.0001650165	0	0.0056054771	0.0010038328	0	0	0.013731061	0	0.0069252078	0	0	0	0.0054966126	0	0	0.0025657473	0	0
g__Alloscardovia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013011152	0	0	0
g__Alysiella	0	0	0	0	0	0	0	0	0	0	0.025071324	0	0	0	0	0	0.0011314046	0	0	0	0.0017732346	0	0.10998803	0	0	0	0	0	0	0.0044606235	0.0083489276	0	0.0093248788	0	0	0	0	0	0	0	0	0	0	0	0.0054384772	0	0	0	0	0	0	0	0	0	0	0	0.0038693035	0	0	0.035905992	0	0	0.025218841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015536997	0	0	0	0.0029555138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23350391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11930693	0	0	0	0	0.12412624	0	0	0	0.071748879	0	0	0	0	0	0	0	0
g__Aminipila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022912424	0	0	0	0	0	0	0	0	0.00071973514	0	0	0	0	0	0	0.0076121795	0	0	0	0	0	0	0.003942896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065283621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019493177	0	0.0019816696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049112898	0	0	0	0	0	0	0	0	0	0	0.0015353318	0	0	0	0	0	0.0058551198	0.0026972353	0	0	0.00085910653	0	0	0	0	0	0	0	0	0.0019736252	0	0	0	0	0	0	0	0	0	0	0.011221122	0	0	0	0	0.029442915	0	0	0	0	0	0	0	0	0	0	0	0
g__Anaerobutyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036939314	0	0	0	0	0	0	0	0	0	0.0094562648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Anaerococcus	0	0	0	0	0	0	0	0	0.033075299	0.0030995459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023518344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025922854	0	0.0033252051	0	0	0	0	0	0.035621521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040852314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Anaeroglobus	0	0	0	0	0	0	0	0	0	0.0043249477	0	0	0	0	0	0	0	0.0037998733	0	0.0033049447	0	0	0	0	0	0	0	0	0	0	0	0	0.001305483	0	0	0	0	0	0	0	0	0	0	0.0052741152	0	0	0	0	0	0	0	0	0	0	0.085136406	0	0.012575236	0	0	0	0	0.00052333188	0.21363068	0	0.0066931983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01415224	0	0	0	0.0033827739	0	0	0	0	0	0	0	0	0	0	0.00022925264	0.0023160062	0.0007441399	0	0	0	0	0	0	0	0	0	0	0	0	0.02458256	0.00051964924	0	0.010636982	0.022549327	0.0020848368	0	0	0	0	0.0027206257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015567837	0.00090864612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028864657	0.0027423778	0
g__Anaerostipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010026385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Anaerovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001980198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Atopobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022344099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Azospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034283102	0	0	0	0	0	0	0	0	0	0	0.0032875426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Bacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023292068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021028037	0	0	0	0	0	0	0	0.0011778563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Bacteroides	0	0.0018853695	0	0	0	0	0	0	0	0.00036041231	0	0	0.051687764	0.0053213262	0	0	0	0.073464218	0	0	0.00073015542	0	0	0	0	0	0	0	0	0	0	0	0	0.011776624	0	0	0	0	0	0.0023567803	0	0	0	0	0	0	0	0	0	0	0	0	0.0032647731	0.053268765	0.0018814675	0.011660189	0	0	0	0.0013056724	0	0	0.018549396	0	0.002170767	0	0	0.11029024	0	0	0	0	0	0.011475886	0	0	0.00020460358	0.14696612	0	0	0.010561056	0	0	0	0.018191336	0	0	0	0	0	0	0.0010298661	0.03360717	0	0	0	0	0.00036680422	0	0.00043408161	0.0084564986	0	0	0	0	0	0.026781203	0	0	0.023941476	0	0	0	0.00077947386	0	0	0	0.0021650229	0	0	0	0	0	0	0	0.004954583	0	0	0	0	0	0	0	0	0	0.025069977	0	0	0.00044454323	0	0	0.037362808	0	0.0042329834	0	0	0.00064184852	0	0	0	0	0	0	0	0.0072936065	0	0	0.0014445648	0	0	0.0080658171	0
g__Bergeyella	0.0026388251	0	0	0.011793412	0	0.0038618322	0	0.00083484068	0	0.0010812369	0.0029393966	0	0	0	0.0073394495	0	0.0074349442	0	0.0043365134	0.00057200966	0.00083446334	0	0.00039898923	0	0	0.00048543689	0	0.003649635	0	0	0.010076292	0	0.00093248788	0	0.0022799818	0	0	0.00030048077	0.0075225677	0.013415518	0.0025732141	0	0.004145937	0	0	0.005890717	0	0.0015984655	0.003429878	0.0041311645	0.0012553352	0.00051324163	0	0.0042054288	0	0.010827318	0	0	0.0054888946	0.0010880604	0.0030378349	0	0	0	0	0	0.026142562	0	0	0	0	0.011226542	0	0.010749564	0.0020309723	0	0	0	0	0.0083832335	0	0	0	0	0.006805392	0.0059697856	0	0	0	0.001933488	0.0027795794	0	0	0	0	0	0	0.0016047685	0.0012223366	0.010790029	0	0.010941226	0	0.015593345	0	0	0.0032483938	0.00082953131	0.00062372656	0	0.0031559526	0.0065750851	0	0.0012341669	0.0027635973	0	0	0.0048913479	0	0	0.0013616558	0.0021915037	0	0	0	0	0.006301002	0	0	0	0.015620792	0.0023364486	0	0.003408989	0.005430269	0.0010952903	0	0	0	0.0011778563	0.0048706484	0	0	0.0059261768	0.0063531353	0	0.00059905862	0	0	0.003600932	0	0	0	0	0.0035692117	0	0	0	0	0.010423348	0.0014518471	0
g__Bifidobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026092991	0	0	0	0	0	0	0	0	0	0	0	0	0.0018271711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01428964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048548704	0	0	0	0	0	0.00064360418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022727273	0	0	0	0	0	0
g__Bilophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014972419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
